client_id,date,amount,segment,channel,country,declared_income,days_until_last_observed_transaction
C0187,2025-01-17,-5100.796794680418,regular,app,RU,76429.16908843287,146
C0298,2025-02-03,137247.13395497727,opportunistic,app,BY,49675.761390926724,144
C0328,2025-03-22,19984.042624372392,regular,web,KZ,,95
C0025,2025-04-25,39579.58881378148,opportunistic,manager,RU,29284.04277341049,60
C0206,2025-01-08,7184.373877521056,regular,app,RU,,171
C0277,2025-05-11,11319.739563071831,regular,app,RU,40282.29405287731,42
C0129,2025-02-04,6591.854736344769,regular,manager,RU,102226.20848008845,115
C0146,2025-04-22,8668.214707972067,regular,manager,RU,39433.96766078368,67
C0360,2025-05-27,36110.02465287279,opportunistic,manager,RU,,19
C0071,2025-02-01,11148.183736056586,regular,web,RU,119602.86638084592,146
C0253,2025-06-03,19201.169572695213,regular,app,RU,91013.09064201491,15
C0177,2025-06-23,4091.9734411447316,regular,app,KZ,68058.85552278945,6
C0107,2025-05-25,33890.530909445355,regular,app,RU,,35
C0337,2025-04-27,6452.149004324,regular,app,RU,18875.011531273616,60
C0070,2025-03-08,9251.42368457366,regular,app,RU,72265.69587493673,112
C0055,2025-01-09,14921.284778744017,opportunistic,manager,RU,,169
C0095,2025-01-20,12861.874627806355,regular,app,RU,74809.02849203724,147
C0121,2025-04-04,109581.64338607783,opportunistic,app,BY,250503.52136061847,59
C0005,2025-06-24,12406.28185923721,regular,web,RU,18572.608441914028,4
C0141,2025-01-16,12045.307137169471,regular,web,RU,147307.13899357288,157
C0127,2025-06-27,5961.775055535929,regular,app,RU,69892.42897742578,2
C0264,2025-01-21,21806.041110867038,regular,web,RU,53382.85082631906,157
C0312,2025-02-08,36575.78240845919,regular,app,RU,38948.629151541485,136
C0010,2025-03-16,21363.39214780972,regular,app,RU,71398.54626114802,102
C0314,2025-04-09,12742.35429192737,regular,web,BY,59242.379815333625,74
C0111,2025-02-12,2656.558490459702,regular,web,RU,24166.59661985463,136
C0016,2025-06-05,4917.711583948213,regular,app,RU,73734.55681536577,19
C0283,2025-05-11,7718.249189485161,regular,web,AM,49637.64105345447,43
C0341,2025-03-01,20205.507450917485,regular,app,RU,77297.95977305167,113
C0062,2025-02-19,4410.706103964226,regular,web,RU,55142.80232839496,127
C0111,2025-02-04,11168.536907777765,regular,app,RU,24166.59661985463,144
C0186,2025-03-18,18588.154434935215,opportunistic,manager,RU,63742.758168336564,69
C0278,2025-03-23,39571.408896796354,regular,app,RU,54814.63414542244,93
C0253,2025-05-08,8526.388286238654,regular,app,RU,91013.09064201491,41
C0230,2025-04-04,4579.253285300753,regular,app,RU,32681.058632895285,86
C0324,2025-04-23,5002.901906115582,regular,app,RU,94477.46126382126,61
C0051,2025-06-15,9777.08119470486,regular,app,AM,49333.31383761302,13
C0153,2025-05-10,2210.829621113781,regular,app,RU,17732.54325367211,50
C0131,2025-06-08,11706.770587228602,regular,app,RU,95566.66157831959,21
C0262,2025-06-08,80332.22746768141,opportunistic,manager,RU,,5
C0072,2025-06-08,15301.539645334164,regular,app,RU,41559.708530966964,21
C0199,2025-05-28,3881.1121994227274,regular,app,RU,98019.14203306024,29
C0145,2025-06-20,40625.609234370684,regular,web,RU,54231.990145770134,9
C0310,2025-03-11,7311.069765437348,regular,web,RU,43030.78274384195,110
C0127,2025-01-23,6939.170662440825,regular,manager,RU,69892.42897742578,157
C0116,2025-05-27,8351.642559359881,new,app,RU,108266.5737179193,24
C0051,2025-06-09,9451.584470316173,regular,web,AM,49333.31383761302,19
C0347,2025-05-28,13172.182245065696,new,web,KZ,89483.21550110105,0
C0188,2025-06-18,8209.877837662549,regular,app,RU,40342.7858121426,9
C0313,2025-02-21,2207.8427382616615,regular,web,RU,40001.1761448378,125
C0119,2025-04-09,9383.97642700568,regular,app,RU,12958.52483784047,80
C0196,2025-05-08,24429.097535901143,regular,app,RU,35031.704974799344,49
C0200,2025-02-17,15133.420607931017,regular,app,RU,198493.78958835345,127
C0145,2025-04-05,11322.188237362661,regular,app,RU,54231.990145770134,85
C0190,2025-02-17,5856.52735084023,regular,app,RU,29728.08893128601,126
C0071,2025-02-21,9604.060357383707,regular,web,RU,119602.86638084592,126
C0062,2025-02-16,9600.635333545555,regular,web,RU,55142.80232839496,130
C0161,2025-05-02,4592.545800494586,regular,app,RU,74003.19392036954,58
C0342,2025-02-11,13464.780403450366,new,app,RU,100914.05391818169,107
C0011,2025-01-25,11541.556954464246,regular,web,RU,100516.10043231638,152
C0094,2025-05-01,10914.8973724836,regular,app,RU,276155.8197288189,44
C0133,2025-05-06,49756.80596456432,opportunistic,web,AM,108423.3200676328,19
C0052,2025-06-26,172780.88334304976,regular,web,KZ,36740.54430792383,3
C0289,2025-04-01,36713.357809017616,regular,web,RU,104787.97930192667,78
C0099,2025-05-06,13142.711141756768,regular,web,BY,64136.52177165041,54
C0345,2025-03-31,39708.65654215016,opportunistic,manager,RU,,82
C0278,2025-02-20,19897.153374003206,regular,manager,RU,54814.63414542244,124
C0207,2025-03-02,4397.739181354764,regular,app,BY,180180.49328698896,114
C0071,2025-05-02,9445.067483672556,regular,app,RU,119602.86638084592,56
C0364,2025-04-19,27758.79003090761,regular,web,RU,40488.69823107142,69
C0063,2025-06-06,24310.08635199475,opportunistic,app,RU,122152.53681698047,22
C0379,2025-06-17,11320.552195291597,regular,app,AM,79812.48895604689,11
C0042,2025-02-12,51518.634045006074,opportunistic,app,AM,,80
C0199,2025-01-23,4819.405237291854,regular,app,RU,98019.14203306024,154
C0190,2025-01-31,14051.462699065958,regular,app,RU,29728.08893128601,143
C0055,2025-04-03,52731.694158480546,opportunistic,manager,RU,,85
C0172,2025-02-17,22249.9917152387,regular,web,RU,37505.97494683757,127
C0235,2025-05-13,4855.241545746456,new,app,RU,51929.440784330545,12
C0018,2025-03-02,17750.4808230346,regular,app,RU,53286.71637060531,105
C0287,2025-02-17,8786.994409207355,regular,app,KZ,44683.913853316626,122
C0148,2025-05-23,5929.205414817751,regular,web,RU,84862.16854841373,31
C0176,2025-04-07,14770.378677339027,regular,app,RU,79527.83146299052,76
C0113,2025-03-28,5817.1843137949445,regular,app,RU,,89
C0109,2025-01-24,106295.3723069613,regular,app,RU,55839.111146692514,153
C0220,2025-01-25,2489.0775259328175,regular,app,RU,89109.60304575077,154
C0098,2025-01-19,3336.033216549388,regular,app,BY,91073.97819474443,159
C0209,2025-02-24,21177.51607669639,regular,app,RU,32709.208941189918,125
C0307,2025-01-12,25140.50625158799,regular,app,KZ,111706.42563456245,165
C0313,2025-01-27,9525.0174653657,regular,app,RU,40001.1761448378,150
C0359,2025-04-01,6816.256406757676,regular,web,RU,69875.41513535524,89
C0207,2025-06-10,5208.232290467154,regular,web,BY,,14
C0206,2025-03-03,6653.723637543337,regular,web,RU,75884.66245476011,117
C0324,2025-01-31,16434.081978941933,regular,web,RU,94477.46126382126,143
C0221,2025-03-31,14523.709878921896,regular,app,RU,100670.64887680218,87
C0173,2025-05-14,5406.117909904418,regular,web,RU,33374.269800263144,42
C0377,2025-03-22,3176.676795931675,new,web,AM,99409.98397125145,88
C0110,2025-01-03,12151.395855936184,new,app,RU,110696.87833823301,172
C0270,2025-04-05,4285.091635464271,regular,app,RU,78878.98685669352,65
C0380,2025-03-14,255109.6792352043,opportunistic,web,RU,24810.292808637114,31
C0136,2025-02-22,6891.522895344294,regular,manager,RU,40609.90938605977,121
C0245,2025-04-03,36717.542024988055,opportunistic,manager,BY,160494.5632676289,86
C0150,2025-02-08,22903.75415249458,regular,app,RU,93958.54905131078,141
C0323,2025-05-05,4284.595884651372,regular,web,RU,58580.38170655148,45
C0218,2025-03-22,12746.42937512059,regular,app,AM,46855.648918213476,99
C0382,2025-04-23,4518.8655413770475,new,app,RU,48732.15814332951,66
C0285,2025-06-04,17349.39064289518,opportunistic,app,RU,101891.5427450977,25
C0050,2025-06-23,7541.4237377122445,regular,app,AM,,2
C0211,2025-01-13,4104.5141127116285,opportunistic,manager,BY,49695.833368652566,157
C0143,2025-03-19,4111.577928437749,new,web,RU,,2
C0396,2025-06-06,23382.013397061248,regular,app,KZ,63332.172912899565,18
C0292,2025-05-06,5733.517432758092,regular,web,RU,83374.99550448595,53
C0267,2025-02-28,12463.964945694262,regular,app,BY,165601.26935907674,117
C0248,2025-04-06,29999.766916511133,regular,app,RU,22805.090958222576,69
C0095,2025-02-24,3761.544469712429,regular,manager,RU,74809.02849203724,112
C0336,2025-03-02,16878.53074797704,opportunistic,manager,AM,123057.91430420888,114
C0112,2025-04-01,6224.008271825749,regular,app,KZ,,74
C0278,2025-02-25,6007.918595795152,regular,app,RU,54814.63414542244,119
C0283,2025-06-10,10706.097040024777,regular,app,AM,49637.64105345447,13
C0363,2025-05-20,8745.276866719098,regular,web,RU,53936.128335688154,23
C0016,2025-04-01,23695.67911786309,regular,manager,RU,73734.55681536577,84
C0315,2025-02-08,24748.244784236198,regular,app,BY,122043.30752195237,133
C0232,2025-03-19,15450.32664235142,regular,app,RU,75576.78867544084,102
C0287,2025-04-18,7095.706074597144,regular,app,KZ,44683.913853316626,62
C0112,2025-03-04,8145.951748333316,regular,app,KZ,55018.014532175854,102
C0366,2025-04-01,30713.684957324353,regular,app,RU,56128.80472027171,84
C0027,2025-01-01,9179.484974212617,regular,app,RU,45567.70668624445,161
C0373,2025-04-22,2770.985144452421,regular,web,RU,94070.00566845604,67
C0005,2025-02-03,3302.545152426081,regular,app,RU,18572.608441914028,145
C0233,2025-04-27,9149.235016009223,new,app,AM,47207.72196915643,58
C0093,2025-04-19,4577.965901630768,regular,app,RU,66402.26752134197,67
C0210,2025-04-21,7860.831444426708,regular,web,RU,52418.57889047791,69
C0306,2025-01-15,6957.922076739076,regular,app,RU,57805.035774570744,158
C0242,2025-02-25,25986.900608510117,opportunistic,app,RU,140007.80525962607,123
C0303,2025-03-25,12186.852335258098,regular,app,RU,51412.557388166,79
C0034,2025-03-21,17235.994647104137,regular,manager,BY,139312.1307018514,100
C0149,2025-04-26,25712.19320250771,regular,app,BY,27968.453975938126,57
C0335,2025-05-22,24340.94658685566,regular,web,RU,62761.78101883521,0
C0069,2025-04-14,15134.213041814714,regular,web,RU,68745.02328473939,65
C0234,2025-01-13,33889.09753206797,opportunistic,manager,RU,,155
C0067,2025-01-19,13681.36457192129,opportunistic,web,BY,193504.66662175572,161
C0002,2025-01-17,29328.53125238696,regular,app,RU,88283.04157880397,152
C0286,2025-03-29,7698.014637717764,regular,manager,RU,76864.80399866072,90
C0094,2025-04-29,9433.248213880133,regular,app,RU,276155.8197288189,46
C0141,2025-05-01,7040.627172462306,regular,app,RU,147307.13899357288,52
C0274,2025-06-02,68941.98702635332,opportunistic,app,RU,55376.719713659855,0
C0328,2025-03-13,2970.8295665586284,regular,app,KZ,65732.80809874619,104
C0091,2025-02-11,9599.990630295582,regular,app,RU,118790.6932272385,120
C0061,2025-02-07,1482970.5065566974,opportunistic,manager,RU,119011.13380630473,133
C0398,2025-01-12,8822.205546918669,regular,app,RU,108208.7305003528,162
C0307,2025-06-05,5011.72315229283,regular,app,KZ,111706.42563456245,21
C0381,2025-06-21,47005.36536759454,opportunistic,manager,RU,69285.54604021527,0
C0041,2025-03-10,18143.57717167856,regular,app,RU,102947.22534981728,111
C0105,2025-06-21,21856.16208074505,opportunistic,manager,RU,,0
C0365,2025-01-31,20942.403457090575,opportunistic,app,RU,66589.23523916356,120
C0176,2025-06-02,13772.485247112769,regular,web,RU,79527.83146299052,20
C0189,2025-06-27,14352.494372265195,opportunistic,app,RU,,0
C0276,2025-05-03,23862.477858087448,regular,app,RU,,55
C0259,2025-04-06,-6829.281954281719,regular,app,KZ,54966.058792712574,82
C0210,2025-02-17,8863.330760809351,regular,web,RU,52418.57889047791,132
C0117,2025-04-20,26992.690070857465,opportunistic,manager,RU,44546.366596465356,7
C0207,2025-03-22,18107.031530994995,regular,manager,BY,180180.49328698896,94
C0020,2025-06-03,26285.716418498087,opportunistic,app,RU,,10
C0237,2025-02-23,19773.658665113093,regular,manager,RU,76718.82517000394,102
C0241,2025-05-16,88544.95292249863,opportunistic,manager,AM,,36
C0093,2025-04-04,7540.669288134891,regular,app,RU,66402.26752134197,82
C0333,2025-06-13,41155.980902879564,opportunistic,web,RU,54555.62976969267,0
C0289,2025-03-08,14731.06034608841,regular,app,RU,104787.97930192667,102
C0269,2025-04-18,7218.850508205547,regular,web,BY,91399.24908804016,63
C0281,2025-01-28,11033.321801648417,regular,app,RU,27211.30833168933,148
C0200,2025-01-22,4936.723354818187,regular,app,RU,198493.78958835345,153
C0027,2025-03-16,10186.575594525868,regular,app,RU,45567.70668624445,87
C0188,2025-05-25,8942.989832235693,regular,app,RU,40342.7858121426,33
C0243,2025-04-30,13441.456681178652,regular,web,RU,37334.670245607726,57
C0139,2025-06-21,151931.92882552624,opportunistic,manager,BY,,0
C0267,2025-06-21,43040.90176617064,regular,app,BY,165601.26935907674,4
C0141,2025-04-16,17197.27232656744,regular,web,RU,147307.13899357288,67
C0034,2025-02-04,8248.939772168053,regular,manager,BY,139312.1307018514,145
C0307,2025-06-15,9858.141244619603,regular,app,KZ,111706.42563456245,11
C0017,2025-04-04,21338.013778768076,opportunistic,manager,RU,,81
C0016,2025-06-15,8744.660499860489,regular,app,RU,73734.55681536577,9
C0139,2025-05-20,30526.20972005872,opportunistic,manager,BY,143214.9268186321,32
C0400,2025-06-05,9898.669359965923,regular,web,RU,75874.27858611445,15
C0217,2025-03-05,12423.102525724831,regular,web,RU,133378.46522269418,108
C0038,2025-05-29,8789.292860399379,regular,app,AM,29310.61212769585,6
C0108,2025-01-15,8555.0724062125,regular,manager,RU,84938.35767995643,160
C0011,2025-05-02,2752.110310455357,regular,app,RU,100516.10043231638,55
C0068,2025-03-09,8397.089394403314,regular,app,RU,207386.4605822518,110
C0287,2025-06-15,14855.833030405294,regular,app,KZ,44683.913853316626,4
C0169,2025-06-29,9759.837686892348,regular,manager,RU,63076.16263509317,0
C0085,2025-02-22,12598.990296407903,regular,app,RU,80116.70385635352,122
C0107,2025-01-07,36992.27704184864,regular,app,RU,56532.060379392606,173
C0271,2025-03-18,9185.000730339492,regular,app,RU,41028.573339414696,94
C0277,2025-05-22,4761.788888649071,regular,app,RU,40282.29405287731,31
C0350,2025-01-13,9785.335938230737,regular,app,AM,72183.40831187136,164
C0106,2025-02-10,41717.145297677765,opportunistic,manager,KZ,80950.43024024995,48
C0184,2025-03-19,181524.59873575502,regular,app,RU,73378.44254129767,97
C0039,2025-06-21,24724.27754988669,regular,web,RU,40600.123215367676,5
C0253,2025-05-24,14403.472954172545,regular,app,RU,91013.09064201491,25
C0350,2025-06-26,12413.49155637981,regular,web,AM,72183.40831187136,0
C0315,2025-05-17,27922.361091657272,regular,app,BY,122043.30752195237,35
C0378,2025-03-11,6502.839726126955,regular,web,BY,93929.37563679303,109
C0115,2025-02-12,65603.05565746993,regular,web,RU,140101.75043049947,127
C0267,2025-01-12,4470.965943867072,regular,web,BY,165601.26935907674,164
C0277,2025-06-22,31712.696203023846,regular,web,RU,40282.29405287731,0
C0264,2025-01-01,4712.781117726191,regular,app,RU,53382.85082631906,177
C0034,2025-01-11,36859.37932600265,regular,app,BY,139312.1307018514,169
C0223,2025-03-07,54408.44091124906,opportunistic,web,RU,26184.462394076887,114
C0316,2025-01-31,2819.2774959532044,regular,app,RU,57827.32199477627,147
C0295,2025-04-14,68889.10680073395,opportunistic,manager,RU,103696.81985419338,20
C0145,2025-05-10,13020.579522534892,regular,app,RU,54231.990145770134,50
C0336,2025-03-21,47306.00588078374,opportunistic,manager,AM,123057.91430420888,95
C0393,2025-03-16,126298.97446783146,opportunistic,app,RU,,88
C0147,2025-05-08,12009.119531249065,regular,web,RU,51703.96166882332,43
C0050,2025-04-01,16444.179177840157,regular,app,AM,47441.35558338082,85
C0341,2025-04-19,14900.299230695788,regular,app,RU,77297.95977305167,64
C0309,2025-03-04,5984.133755584898,regular,app,RU,41995.26799765813,102
C0314,2025-02-05,13532.387631889045,regular,app,BY,59242.379815333625,137
C0399,2025-03-25,13544.671550055933,regular,app,RU,66589.02089418373,94
C0352,2025-05-02,7225.5287788894775,regular,app,RU,103141.23639450001,56
C0068,2025-02-12,4041.7253169999485,regular,app,RU,207386.4605822518,135
C0082,2025-06-09,9286.570224951927,regular,app,RU,192043.49068353276,0
C0259,2025-05-09,7709.600969177016,regular,web,KZ,54966.058792712574,49
C0153,2025-01-18,4542.630762164745,regular,app,RU,17732.54325367211,162
C0075,2025-03-05,6761.328986894597,regular,manager,RU,,114
C0205,2025-05-11,24396.62065732531,regular,app,AM,33782.36257951558,46
C0392,2025-06-15,12772.772277421273,regular,app,RU,82318.01174628778,4
C0389,2025-06-10,7963.14248279027,regular,app,RU,66611.28251620958,18
C0005,2025-06-12,3785.3661116432413,regular,app,RU,18572.608441914028,16
C0048,2025-01-31,6058.826559145279,regular,app,RU,24173.246782879014,149
C0304,2025-06-27,9648.884707868598,regular,app,AM,52384.94132499481,0
C0356,2025-02-26,13631.277355647644,regular,app,RU,127166.025780776,122
C0261,2025-04-23,8575.811442359925,regular,manager,RU,92817.5689867,67
C0148,2025-05-15,11213.018082360595,regular,app,RU,84862.16854841373,39
C0206,2025-03-22,22108.266241554946,regular,app,RU,75884.66245476011,98
C0289,2025-06-03,17720.55778139496,regular,app,RU,104787.97930192667,15
C0130,2025-06-12,116085.89003491458,opportunistic,manager,RU,79981.8389236212,0
C0272,2025-01-14,12495.837839096861,regular,manager,RU,72952.79470233107,134
C0373,2025-06-23,12511.677278868028,regular,app,RU,94070.00566845604,5
C0261,2025-05-11,13275.036688358046,regular,app,RU,92817.5689867,49
C0282,2025-01-03,3688.095006423689,regular,web,KZ,86261.33612057511,169
C0373,2025-04-09,13353.849348353953,regular,web,RU,94070.00566845604,80
C0054,2025-01-29,39430.46477333089,opportunistic,web,RU,,132
C0272,2025-02-05,15927.224741135647,regular,app,RU,72952.79470233107,112
C0352,2025-06-21,7881.719624306538,regular,manager,RU,103141.23639450001,6
C0154,2025-04-17,42744.33403449087,opportunistic,app,RU,42932.69018429909,58
C0302,2025-05-11,5617.707760060495,regular,app,KZ,150859.75994505777,45
C0015,2025-06-16,11345.458165573275,regular,web,RU,59946.85642054766,10
C0385,2025-03-19,8928.233654098636,regular,app,RU,171261.59082559345,93
C0103,2025-01-24,4573.65308134081,regular,manager,RU,41425.609103306146,154
C0325,2025-06-13,16251.2456680284,opportunistic,manager,RU,65676.35620004988,9
C0048,2025-05-30,17223.831436687844,regular,web,RU,24173.246782879014,30
C0034,2025-06-01,8004.497644952388,regular,web,BY,139312.1307018514,28
C0296,2025-04-19,158990.49158976827,new,app,RU,93320.66579868544,0
C0173,2025-02-07,12063.57451932106,regular,app,RU,33374.269800263144,138
C0176,2025-02-04,14391.952544352893,regular,web,RU,79527.83146299052,138
C0201,2025-06-08,11663.385310153537,opportunistic,app,RU,34643.37900711766,12
C0010,2025-06-23,9625.83205177297,regular,app,RU,71398.54626114802,3
C0029,2025-05-07,19075.5726532783,regular,app,RU,56574.50740293192,50
C0203,2025-06-06,-9502.867883096607,regular,app,RU,75319.67008401135,13
C0225,2025-02-06,13022.940871991526,regular,app,RU,37463.80596379556,136
C0167,2025-03-20,77737.15555536763,opportunistic,manager,RU,77888.21217479996,86
C0217,2025-01-01,61340.181823272265,regular,manager,RU,133378.46522269418,171
C0400,2025-02-19,10132.389469909438,regular,app,RU,75874.27858611445,121
C0062,2025-01-30,340277.8375357666,regular,app,RU,55142.80232839496,147
C0062,2025-05-27,56527.23963101247,regular,web,RU,55142.80232839496,30
C0287,2025-02-23,11738.962886835861,regular,app,KZ,44683.913853316626,116
C0176,2025-03-02,24704.799728689763,regular,app,RU,79527.83146299052,112
C0274,2025-04-29,17637.02855591826,opportunistic,app,RU,55376.719713659855,34
C0366,2025-06-16,17002.766899755028,regular,app,RU,56128.80472027171,8
C0052,2025-02-19,8397.809935341933,regular,app,KZ,36740.54430792383,130
C0015,2025-03-06,4936.498168430277,regular,app,RU,59946.85642054766,112
C0335,2025-03-19,2131.4187960268355,regular,web,RU,62761.78101883521,64
C0351,2025-05-08,174420.77772654104,opportunistic,manager,KZ,101495.73572265125,31
C0284,2025-02-05,8993.769227224198,regular,app,RU,16145.402480594568,137
C0214,2025-03-26,54760.52271437815,opportunistic,manager,RU,24928.596248155605,74
C0205,2025-01-30,10296.048665377,regular,app,AM,,147
C0369,2025-06-24,2576.7066491692835,regular,manager,RU,176635.3330683661,0
C0257,2025-06-10,-61277.28149603526,opportunistic,web,RU,204633.6814809772,0
C0255,2025-06-02,6027.820332711362,regular,app,AM,29087.88109205289,27
C0306,2025-02-06,3353.5505891213866,regular,web,RU,57805.035774570744,136
C0317,2025-05-17,52989.980292325185,regular,web,RU,37535.87622140273,37
C0188,2025-03-27,3583.450462007076,regular,app,RU,40342.7858121426,92
C0099,2025-06-29,41680.98055450073,regular,app,BY,64136.52177165041,0
C0134,2025-05-27,17968.16451110175,regular,web,RU,162091.34627439242,32
C0395,2025-03-30,8648.084760763626,regular,web,RU,64333.874332747415,86
C0011,2025-04-12,20269.431402907987,regular,app,RU,100516.10043231638,75
C0369,2025-05-07,17349.383956845475,regular,app,RU,176635.3330683661,48
C0005,2025-01-23,7015.246069383669,regular,app,RU,18572.608441914028,156
C0324,2025-03-29,3347.0717538342615,regular,app,RU,94477.46126382126,86
C0086,2025-01-27,10420.31325498196,regular,app,RU,52897.26789986734,147
C0253,2025-02-13,10142.644371665061,regular,web,RU,91013.09064201491,125
C0142,2025-02-15,7318.005999842021,regular,app,RU,,126
C0324,2025-02-16,8903.349575487791,regular,web,RU,94477.46126382126,127
C0363,2025-02-05,7857.136502341513,regular,web,RU,,127
C0057,2025-05-09,6030.236417180285,regular,app,BY,80745.46024762576,30
C0381,2025-06-02,24791.211190834485,opportunistic,manager,RU,,19
C0082,2025-03-19,13716.538669076848,regular,web,RU,192043.49068353276,82
C0126,2025-03-12,6261.458821444488,regular,app,KZ,56188.76756509697,108
C0115,2025-06-17,21570.138510072487,regular,web,RU,140101.75043049947,2
C0097,2025-05-25,8726.327888325315,regular,web,AM,69587.21229131967,31
C0343,2025-02-01,86426.53890989204,opportunistic,web,RU,35344.9744058295,127
C0290,2025-02-28,15006.543551008868,regular,web,RU,80189.09743512764,117
C0385,2025-03-20,9742.411400334686,regular,web,RU,171261.59082559345,92
C0322,2025-01-07,2741.0377886196534,regular,app,RU,89967.3339755547,156
C0167,2025-02-10,31710.69388191316,opportunistic,manager,RU,77888.21217479996,124
C0213,2025-04-21,20397.46879206786,regular,web,RU,75577.42042288934,55
C0277,2025-01-07,8949.061957257178,regular,manager,RU,40282.29405287731,166
C0095,2025-05-06,16296.425739188315,regular,app,RU,74809.02849203724,41
C0287,2025-05-30,11316.791283532662,regular,app,KZ,44683.913853316626,20
C0210,2025-06-29,4087.1083499191973,regular,app,RU,52418.57889047791,0
C0282,2025-03-06,15685.656801237636,regular,app,KZ,86261.33612057511,107
C0227,2025-06-12,10649.067706191981,regular,web,RU,30240.76297199327,13
C0237,2025-06-01,36046.49101739995,regular,app,RU,76718.82517000394,4
C0084,2025-03-29,4233.884153697105,regular,app,RU,38981.78972789811,63
C0034,2025-04-20,19633.94047594782,regular,app,BY,139312.1307018514,70
C0357,2025-04-09,49469.859529233574,opportunistic,app,RU,37746.851199622164,78
C0324,2025-03-31,19037.98825250001,regular,app,RU,94477.46126382126,84
C0206,2025-03-01,4326.414571440678,regular,web,RU,,119
C0328,2025-01-07,13878.6524842934,regular,web,KZ,65732.80809874619,169
C0049,2025-02-11,51766.10785235794,opportunistic,manager,RU,,134
C0019,2025-05-09,118767.53762912573,opportunistic,app,RU,,3
C0097,2025-05-05,7942.45578734524,regular,web,AM,69587.21229131967,51
C0182,2025-04-08,4820.2790876825975,new,app,RU,46207.44080257337,25
C0034,2025-02-13,13085.857298758838,regular,app,BY,139312.1307018514,136
C0400,2025-04-04,8149.178261187698,regular,app,RU,75874.27858611445,77
C0141,2025-02-25,11167.323734647149,regular,app,RU,147307.13899357288,117
C0218,2025-01-31,3977.2261690604773,regular,app,AM,46855.648918213476,149
C0041,2025-04-02,9266.869118015687,regular,app,RU,102947.22534981728,88
C0158,2025-05-21,23574.69078626599,opportunistic,web,AM,59959.54453274451,30
C0034,2025-01-10,8146.409808687032,regular,web,BY,,170
C0029,2025-01-12,7934.27577966186,regular,web,RU,56574.50740293192,165
C0124,2025-04-26,4046.968607435281,regular,app,RU,85459.18010301342,46
C0276,2025-06-27,20890.518873665605,regular,web,RU,65535.05343619635,0
C0060,2025-02-13,7929.648881867981,regular,web,AM,29369.97581505382,135
C0239,2025-02-22,4066.321985121912,regular,app,RU,85744.30607535798,123
C0127,2025-03-26,34772.1871370382,regular,app,RU,69892.42897742578,95
C0005,2025-04-17,3738.8008064924934,regular,app,RU,18572.608441914028,72
C0194,2025-05-15,39883.95822445766,opportunistic,manager,RU,80813.54655267524,45
C0282,2025-02-21,16574.180860776334,regular,web,KZ,86261.33612057511,120
C0196,2025-01-11,6783.259043429976,regular,app,RU,35031.704974799344,166
C0175,2025-04-02,13836.253915133952,regular,app,RU,63648.166022056794,88
C0036,2025-02-17,17984.451607558,regular,app,RU,41749.00830799161,125
C0033,2025-06-14,12073.088948039793,regular,web,RU,63702.184586940755,13
C0264,2025-02-13,3906.7363704527675,regular,web,RU,53382.85082631906,134
C0385,2025-04-23,430191.33414683864,regular,app,RU,171261.59082559345,58
C0374,2025-01-25,10609.752161899087,regular,app,RU,84406.5338871581,155
C0035,2025-01-27,3918.5939766554457,regular,web,RU,69610.42796192828,153
C0072,2025-02-22,6222.975481024354,regular,app,RU,41559.708530966964,127
C0011,2025-05-12,26842.19209469432,regular,app,RU,100516.10043231638,45
C0274,2025-01-16,51497.390862886314,opportunistic,web,RU,55376.719713659855,137
C0151,2025-02-14,35443.45721373343,opportunistic,app,BY,,112
C0190,2025-05-02,8883.976206665759,regular,web,RU,,52
C0154,2025-01-01,31319.406476667104,opportunistic,app,RU,,164
C0052,2025-04-19,3841.9789014351577,regular,app,KZ,36740.54430792383,71
C0362,2025-03-16,11830.385616955915,regular,app,RU,87900.75427160058,96
C0192,2025-05-26,5580.199123863138,regular,app,RU,131448.77247629315,27
C0270,2025-01-17,11326.06238941134,regular,web,RU,78878.98685669352,143
C0304,2025-03-18,7007.019973709308,regular,app,AM,52384.94132499481,101
C0391,2025-04-17,24253.96318370784,opportunistic,app,RU,36264.36096006157,60
C0082,2025-02-08,3762.5721059494563,regular,web,RU,192043.49068353276,121
C0097,2025-01-01,14293.281447372312,regular,web,AM,69587.21229131967,175
C0269,2025-06-20,8212.817738622753,regular,app,BY,91399.24908804016,0
C0288,2025-02-19,1397.1907463032658,regular,web,KZ,32072.151687949587,124
C0261,2025-04-13,8331.045062055418,regular,app,RU,92817.5689867,77
C0035,2025-06-03,56665.29417597294,regular,app,RU,69610.42796192828,26
C0071,2025-02-09,2300.2566281331883,regular,web,RU,119602.86638084592,138
C0027,2025-02-05,6159.444771791391,regular,app,RU,45567.70668624445,126
C0306,2025-01-28,10903.664568065493,regular,app,RU,57805.035774570744,145
C0163,2025-06-29,18079.799221780002,regular,app,RU,97613.13102034428,0
C0352,2025-06-27,11918.426974938333,regular,app,RU,103141.23639450001,0
C0068,2025-01-14,8164.919344683854,regular,app,RU,207386.4605822518,164
C0097,2025-05-03,21843.45159374592,regular,web,AM,69587.21229131967,53
C0365,2025-02-19,13470.420801924736,opportunistic,manager,RU,,101
C0237,2025-02-25,7866.001396374813,regular,app,RU,76718.82517000394,100
C0035,2025-04-21,17954.618030133694,regular,app,RU,69610.42796192828,69
C0098,2025-06-13,13883.525319227692,regular,app,BY,91073.97819474443,14
